Date,FTR,HTP,ATP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,HM1_D,HM1_L,HM1_M,HM1_W,HM2_D,HM2_L,HM2_M,HM2_W,HM3_D,HM3_L,HM3_M,HM3_W,AM1_D,AM1_L,AM1_M,AM1_W,AM2_D,AM2_L,AM2_M,AM2_W,AM3_D,AM3_L,AM3_M,AM3_W
2003-12-20,0,0.08650519031141869,0.12456747404844289,7,10,0,0,0,0,1,0,0,0,0.020761245674740483,0.06228373702422146,-0.03806228373702422,-0.010380622837370242,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2003-12-20,0,0.058823529411764705,0.058823529411764705,9,6,0,0,0,0,0,0,0,0,-0.006920415224913494,-0.03114186851211073,0.0,0.010380622837370242,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2003-12-20,0,0.0726643598615917,0.13148788927335642,10,11,0,0,0,0,0,0,0,0,-0.020761245674740483,0.06574394463667821,-0.058823529411764705,-0.003460207612456747,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
2003-12-20,0,0.07958477508650519,0.08304498269896195,5,8,0,0,0,0,0,0,0,0,0.006920415224913494,0.017301038062283735,-0.003460207612456747,-0.010380622837370242,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2003-12-21,1,0.07958477508650519,0.05536332179930795,7,4,0,0,0,0,0,0,0,0,0.010380622837370242,-0.013840830449826988,0.02422145328719723,0.010380622837370242,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2003-12-21,0,0.06228373702422146,0.12802768166089964,6,12,0,0,0,0,0,0,0,0,-0.020761245674740483,0.07612456747404844,-0.06574394463667821,-0.020761245674740483,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2003-12-22,0,0.06574394463667821,0.05190311418685121,1,7,0,0,1,0,0,0,0,0,0.003460207612456747,-0.06920415224913495,0.013840830449826988,-0.020761245674740483,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2003-12-26,1,0.13148788927335642,0.03806228373702422,11,2,0,0,0,0,0,0,0,0,0.06574394463667821,-0.07612456747404844,0.09342560553633217,0.03114186851211073,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2003-12-26,1,0.07958477508650519,0.06574394463667821,4,1,0,0,0,0,0,0,1,0,-0.013840830449826988,0.003460207612456747,0.013840830449826988,0.010380622837370242,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2003-12-26,0,0.05246913580246913,0.06481481481481483,6,7,0,0,0,0,0,0,0,0,-0.012345679012345678,-0.009259259259259255,-0.012345679012345678,-0.0030864197530864165,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
2003-12-26,1,0.07407407407407407,0.12037037037037036,3,10,0,0,0,0,0,0,0,0,0.006172839506172839,0.05864197530864198,-0.0462962962962963,-0.021604938271604937,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2003-12-26,1,0.07716049382716049,0.08024691358024691,7,9,0,0,0,0,0,0,0,0,0.0154320987654321,0.018518518518518517,-0.0030864197530864165,-0.006172839506172839,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2003-12-26,0,0.04938271604938271,0.0617283950617284,8,9,0,0,0,0,0,0,0,0,-0.0617283950617284,-0.021604938271604937,-0.012345679012345678,-0.0030864197530864165,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2003-12-26,0,0.04938271604938271,0.07716049382716049,5,9,0,0,0,0,0,0,0,0,-0.009259259259259255,0.0154320987654321,-0.027777777777777776,-0.012345679012345678,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2003-12-26,1,0.07716049382716049,0.06790123456790124,8,10,0,0,0,0,0,0,0,0,0.021604938271604937,-0.018518518518518517,0.009259259259259255,-0.006172839506172839,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2003-12-26,1,0.1234567901234568,0.0617283950617284,12,10,0,0,0,0,0,0,0,0,0.07098765432098765,-0.006172839506172839,0.0617283950617284,0.006172839506172839,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
2003-12-26,1,0.04938271604938271,0.05555555555555555,1,6,0,0,0,0,0,0,0,0,-0.021604938271604937,-0.021604938271604937,-0.006172839506172839,-0.0154320987654321,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2003-12-28,0,0.055401662049861494,0.07202216066481995,2,8,0,0,0,0,0,0,0,0,0.0,0.019390581717451522,-0.016620498614958446,-0.016620498614958446,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2003-12-28,1,0.0617283950617284,0.07716049382716049,9,7,0,0,0,0,0,0,0,0,-0.021604938271604937,0.0154320987654321,-0.0154320987654321,0.006172839506172839,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2003-12-28,1,0.10803324099722993,0.05263157894736842,7,4,0,0,0,0,0,0,0,0,0.04709141274238227,-0.013850415512465374,0.055401662049861494,0.008310249307479221,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2003-12-28,1,0.055401662049861494,0.07202216066481995,7,6,0,0,0,0,0,0,0,0,-0.008310249307479221,-0.011080332409972294,-0.016620498614958446,0.0027700831024930735,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2003-12-28,0,0.04986149584487535,0.07479224376731301,3,5,0,0,0,0,0,0,0,0,-0.024930747922437668,0.011080332409972294,-0.024930747922437668,-0.005540166204986147,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2003-12-28,0,0.05817174515235458,0.11911357340720222,6,12,0,0,0,0,0,0,0,0,-0.011080332409972294,0.06648199445983378,-0.060941828254847646,-0.016620498614958446,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2003-12-28,0,0.07202216066481995,0.04986149584487535,7,7,0,0,0,0,0,0,0,0,0.013850415512465374,-0.011080332409972294,0.022160664819944595,0.0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
2003-12-28,1,0.038781163434903045,0.04709141274238227,4,9,0,0,0,0,0,0,0,0,-0.06371191135734072,-0.055401662049861494,-0.008310249307479221,-0.013850415512465374,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2003-12-28,0,0.06790123456790124,0.04938271604938271,10,5,0,0,0,0,0,0,0,0,-0.018518518518518517,-0.009259259259259255,0.018518518518518517,0.0154320987654321,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2003-12-29,0,0.07202216066481995,0.11634349030470915,9,9,0,0,0,0,0,0,0,0,0.011080332409972294,0.060941828254847646,-0.0443213296398892,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2004-01-06,1,0.05817174515235458,0.05263157894736842,10,4,0,0,0,0,0,0,0,0,-0.019390581717451522,-0.013850415512465374,0.005540166204986147,0.016620498614958446,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2004-01-07,1,0.06,0.06999999999999999,6,6,0,0,0,0,0,0,0,0,-0.0075,0.01,-0.01,0.0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2004-01-07,0,0.060941828254847646,0.11911357340720222,7,12,0,0,0,0,0,0,0,0,-0.022160664819944595,0.06648199445983378,-0.05817174515235458,-0.013850415512465374,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2004-01-07,0,0.10500000000000001,0.0725,7,8,0,0,0,0,0,0,0,0,0.05,0.02,0.0325,-0.0025,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2004-01-07,0,0.052500000000000005,0.075,3,8,0,0,0,0,0,0,0,0,0.0,0.0125,-0.0225,-0.0125,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2004-01-07,1,0.045,0.065,3,6,0,0,0,0,0,0,0,0,-0.025,-0.017499999999999998,-0.02,-0.0075,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2004-01-07,1,0.065,0.042499999999999996,6,6,0,0,0,0,0,0,0,0,0.01,-0.05500000000000001,0.0225,0.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2004-01-07,0,0.057499999999999996,0.1125,10,11,0,0,0,0,0,0,0,0,-0.005,0.057499999999999996,-0.05500000000000001,-0.0025,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
2004-01-07,0,0.0375,0.052500000000000005,4,7,0,0,1,0,0,0,0,0,-0.057499999999999996,-0.0075,-0.015,-0.0075,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2004-01-07,0,0.065,0.045,9,3,1,0,0,0,0,0,0,0,0.0075,-0.0075,0.02,0.015,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
2004-01-10,1,0.07029478458049888,0.034013605442176874,9,4,0,0,0,0,0,0,0,0,0.011337868480725618,-0.05668934240362812,0.036281179138321996,0.011337868480725618,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
2004-01-10,1,0.1125,0.06,11,6,0,0,0,0,0,0,0,0,0.057499999999999996,-0.0075,0.052500000000000005,0.0125,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2004-01-10,1,0.065,0.065,6,9,0,0,0,0,1,0,0,0,-0.017499999999999998,0.0075,0.0,-0.0075,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2004-01-10,0,0.049886621315192746,0.05215419501133786,5,5,0,0,0,0,0,0,0,0,-0.006802721088435371,-0.020408163265306117,-0.002267573696145124,0.0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2004-01-10,0,0.03854875283446712,0.047619047619047616,5,3,0,0,0,0,0,0,1,0,-0.05215419501133786,-0.015873015873015872,-0.009070294784580496,0.004535147392290248,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2004-01-10,1,0.07256235827664398,0.06122448979591837,10,13,0,0,0,0,0,0,0,0,0.020408163265306117,-0.006802721088435371,0.011337868480725618,-0.006802721088435371,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2004-01-10,1,0.04308390022675737,0.049886621315192746,3,3,0,0,0,0,0,0,0,0,-0.020408163265306117,0.0,-0.006802721088435371,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
2004-01-10,1,0.06349206349206349,0.05442176870748299,3,10,0,0,0,0,0,0,0,0,0.006802721088435371,-0.004535147392290248,0.009070294784580496,-0.015873015873015872,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
2004-01-11,0,0.04308390022675737,0.09523809523809523,3,6,0,0,0,0,0,0,0,0,-0.006802721088435371,0.04308390022675737,-0.05215419501133786,-0.006802721088435371,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2004-01-11,0,0.11111111111111109,0.06575963718820861,15,8,1,1,0,0,0,0,0,0,0.058956916099773236,0.011337868480725618,0.045351473922902494,0.015873015873015872,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2004-01-17,0,0.05442176870748299,0.07029478458049888,10,9,0,0,0,0,0,0,0,0,-0.004535147392290248,0.011337868480725618,-0.015873015873015872,0.002267573696145124,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2004-01-17,0,0.05165289256198347,0.03925619834710744,5,3,0,0,0,0,0,0,0,0,-0.012396694214876032,-0.014462809917355372,0.012396694214876032,0.004132231404958677,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
2004-01-17,0,0.045454545454545456,0.045454545454545456,3,5,0,0,0,0,0,0,0,0,-0.004132231404958677,-0.008264462809917354,0.0,-0.004132231404958677,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2004-01-17,1,0.04958677685950413,0.06611570247933884,6,10,0,0,1,0,0,0,0,0,-0.012396694214876032,0.016528925619834708,-0.016528925619834708,-0.008264462809917354,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2004-01-17,1,0.05578512396694215,0.03512396694214876,4,2,0,0,0,0,0,0,0,0,0.004132231404958677,-0.04958677685950413,0.020661157024793386,0.004132231404958677,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2004-01-17,1,0.0371900826446281,0.10330578512396695,7,13,0,0,0,0,1,0,0,0,-0.04958677685950413,0.053719008264462825,-0.06611570247933884,-0.012396694214876032,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2004-01-17,1,0.05215419501133786,0.04308390022675737,5,3,0,0,0,0,0,0,0,0,-0.020408163265306117,-0.020408163265306117,0.009070294784580496,0.004535147392290248,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2004-01-18,0,0.05578512396694215,0.1012396694214876,10,11,0,0,0,0,0,0,0,0,-0.008264462809917354,0.053719008264462825,-0.045454545454545456,-0.0020661157024793363,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2004-01-18,0,0.09297520661157024,0.06198347107438016,9,7,0,0,0,0,0,0,0,0,0.047520661157024795,-0.012396694214876032,0.03099173553719008,0.004132231404958677,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
2004-01-19,1,0.06198347107438016,0.06404958677685951,6,6,0,0,0,0,0,0,0,0,0.010330578512396691,0.008264462809917354,-0.0020661157024793363,0.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2004-01-21,0,0.0371900826446281,0.06611570247933884,7,10,0,0,0,0,0,0,0,0,-0.04958677685950413,0.016528925619834708,-0.028925619834710745,-0.006198347107438013,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2004-01-31,1,0.058601134215500936,0.05103969754253308,6,9,0,0,0,0,0,0,0,0,0.0037807183364839307,-0.009451795841209826,0.0075614366729678615,-0.005671077504725896,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2004-01-31,0,0.032136105860113416,0.05293005671077505,1,7,0,0,0,0,0,0,0,0,-0.04725897920604915,-0.005671077504725896,-0.020793950850661626,-0.011342155009451795,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2004-01-31,0,0.06994328922495274,0.054820415879017016,13,7,0,0,0,0,0,0,0,0,0.015122873345935725,-0.01323251417769376,0.015122873345935725,0.011342155009451795,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2004-01-31,0,0.06198347107438016,0.06198347107438016,7,6,0,0,0,0,0,0,0,0,-0.012396694214876032,0.010330578512396691,0.0,0.0020661157024793363,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2004-01-31,0,0.062381852551984876,0.04536862003780718,8,4,0,0,0,0,0,0,0,0,0.015122873345935725,-0.0075614366729678615,0.017013232514177693,0.0075614366729678615,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2004-01-31,1,0.0945179584120983,0.05671077504725897,10,4,1,0,0,0,0,0,0,0,0.04725897920604915,0.005671077504725896,0.03780718336483932,0.011342155009451795,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2004-01-31,0,0.04158790170132325,0.035916824196597356,6,8,0,0,0,0,0,0,0,0,-0.015122873345935725,-0.04536862003780718,0.005671077504725896,-0.0037807183364839307,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2004-01-31,0,0.03780718336483932,0.05103969754253308,4,7,0,0,0,0,0,0,0,0,-0.01323251417769376,-0.011342155009451795,-0.01323251417769376,-0.005671077504725896,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2004-02-01,1,0.09829867674858223,0.043478260869565216,13,3,0,0,0,0,0,0,0,0,0.05293005671077505,-0.0037807183364839307,0.054820415879017016,0.018903591682419656,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2004-02-01,0,0.043478260869565216,0.08695652173913043,6,7,0,0,0,0,0,0,0,0,-0.0075614366729678615,0.043478260869565216,-0.043478260869565216,-0.0018903591682419654,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2004-02-07,0,0.04861111111111111,0.03993055555555556,7,5,0,0,0,0,0,0,0,0,-0.0069444444444444415,-0.008680555555555554,0.008680555555555554,0.0034722222222222207,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2004-02-07,1,0.05103969754253308,0.032136105860113416,7,1,0,0,0,0,0,0,0,0,-0.011342155009451795,-0.04725897920604915,0.018903591682419656,0.011342155009451795,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2004-02-07,0,0.04340277777777778,0.09201388888888888,5,10,0,0,0,0,0,0,0,0,-0.0069444444444444415,0.04513888888888889,-0.04861111111111111,-0.008680555555555554,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2004-02-07,0,0.05555555555555555,0.05902777777777778,10,8,0,0,0,0,0,0,0,0,-0.010416666666666666,0.013888888888888888,-0.0034722222222222207,0.0034722222222222207,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
2004-02-07,1,0.05902777777777778,0.034722222222222224,8,3,0,0,0,0,0,0,0,0,0.012152777777777778,-0.020833333333333332,0.024305555555555556,0.008680555555555554,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2004-02-07,1,0.046875,0.03993055555555556,9,4,0,0,0,0,0,0,0,0,-0.010416666666666666,-0.013888888888888888,0.0069444444444444415,0.008680555555555554,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
2004-02-07,0,0.034722222222222224,0.0954861111111111,6,13,0,0,0,0,0,0,0,0,-0.041666666666666664,0.05034722222222222,-0.06076388888888889,-0.012152777777777778,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2004-02-07,0,0.052083333333333336,0.05902777777777778,4,6,0,0,0,0,0,0,0,0,0.0034722222222222207,0.005208333333333333,-0.0069444444444444415,-0.0034722222222222207,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2004-02-08,1,0.08506944444444443,0.06423611111111112,10,10,0,0,0,0,0,0,0,0,0.041666666666666664,0.012152777777777778,0.020833333333333332,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2004-02-08,0,0.03993055555555556,0.05555555555555555,3,6,0,0,0,0,0,0,0,0,-0.005208333333333333,-0.010416666666666666,-0.015625,-0.005208333333333333,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2004-02-10,1,0.0954861111111111,0.052083333333333336,13,4,0,0,0,0,0,0,0,0,0.05034722222222222,0.0034722222222222207,0.04340277777777778,0.015625,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2004-02-10,1,0.027200000000000002,0.032,0,5,0,0,1,1,0,0,0,0,-0.048,-0.0416,-0.0048,-0.008,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2004-02-10,0,0.032,0.0528,2,10,0,0,0,0,0,0,0,0,-0.022400000000000003,-0.0096,-0.0208,-0.0128,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2004-02-11,0,0.0416,0.0592,5,11,0,0,0,0,0,0,0,0,-0.0064,0.0144,-0.0176,-0.0096,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2004-02-11,1,0.055999999999999994,0.04,9,2,0,0,0,0,0,0,0,0,-0.0048,-0.008,0.016,0.011200000000000002,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2004-02-11,0,0.055999999999999994,0.0528,7,9,0,0,0,0,0,0,0,0,0.0048,0.0016,0.0032,-0.0032,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2004-02-11,1,0.055999999999999994,0.0384,6,3,0,0,0,0,0,0,0,0,0.0128,-0.0048,0.0176,0.0048,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2004-02-11,0,0.0592,0.048,7,12,0,0,0,0,1,0,0,0,0.0096,-0.008,0.011200000000000002,-0.008,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2004-02-11,0,0.0368,0.0832,4,10,0,0,0,0,0,0,0,0,-0.0144,0.04,-0.0464,-0.0096,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2004-02-11,0,0.08960000000000001,0.0496,10,7,0,0,0,0,0,0,0,0,0.0432,-0.0048,0.04,0.0048,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2004-02-21,0,0.0528,0.0384,10,3,0,0,0,0,0,0,0,0,-0.0096,-0.0048,0.0144,0.011200000000000002,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
2004-02-21,1,0.05473372781065089,0.03994082840236686,6,5,0,0,0,0,0,0,0,0,0.005917159763313608,-0.005917159763313608,0.014792899408284023,0.0014792899408284,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2004-02-21,0,0.08136094674556213,0.09023668639053255,13,15,0,0,0,0,1,1,0,0,0.03994082840236686,0.04881656804733728,-0.008875739644970411,-0.002958579881656804,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2004-02-21,0,0.08284023668639053,0.02958579881656805,7,3,0,0,0,0,0,0,1,0,0.038461538461538464,-0.03994082840236686,0.05325443786982249,0.005917159763313608,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2004-02-21,1,0.05621301775147929,0.04585798816568047,9,7,0,0,0,0,0,0,0,0,0.013313609467455618,-0.005917159763313608,0.010355029585798816,0.002958579881656804,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2004-02-21,0,0.04585798816568047,0.03698224852071006,4,1,0,0,0,0,0,0,0,0,0.0,-0.01183431952662722,0.008875739644970411,0.004437869822485204,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2004-02-21,1,0.02958579881656805,0.0517751479289941,5,7,0,0,0,0,0,0,0,0,-0.04289940828402367,0.002958579881656804,-0.022189349112426034,-0.002958579881656804,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2004-02-22,0,0.05325443786982249,0.05325443786982249,9,7,0,0,0,0,0,0,0,0,0.002958579881656804,-0.004437869822485204,0.0,0.002958579881656804,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
2004-02-22,0,0.04881656804733728,0.03106508875739645,12,2,0,0,0,0,0,0,0,0,-0.004437869822485204,-0.02071005917159763,0.01775147928994083,0.014792899408284023,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2004-02-28,1,0.035665294924554176,0.05075445816186557,2,10,0,0,0,0,0,0,0,0,-0.010973936899862825,0.0027434842249657036,-0.015089163237311385,-0.010973936899862825,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2004-02-28,0,0.03994082840236686,0.04585798816568047,5,4,0,0,0,0,0,0,0,0,-0.005917159763313608,0.0,-0.005917159763313608,0.0014792899408284,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2004-02-28,1,0.09023668639053255,0.05473372781065089,15,6,1,1,0,0,0,0,0,0,0.04881656804733728,0.005917159763313608,0.035502958579881665,0.013313609467455618,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2004-02-28,0,0.037037037037037035,0.07544581618655694,5,10,0,0,0,0,0,0,0,0,-0.0027434842249657036,0.035665294924554176,-0.03840877914951989,-0.006858710562414262,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2004-02-28,0,0.03017832647462277,0.03155006858710562,3,5,0,0,0,0,0,0,0,0,-0.019204389574759943,-0.03840877914951989,-0.0013717421124828518,-0.0027434842249657036,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2004-02-28,0,0.04801097393689987,0.07818930041152264,4,7,0,0,0,0,0,0,0,0,0.0013717421124828518,0.035665294924554176,-0.03017832647462277,-0.004115226337448559,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2004-02-29,0,0.02880658436213992,0.053497942386831275,4,7,0,0,1,0,0,0,0,0,-0.037037037037037035,0.012345679012345678,-0.024691358024691357,-0.004115226337448559,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2004-02-29,0,0.03292181069958847,0.056241426611796985,2,11,0,0,0,0,0,0,0,0,-0.015089163237311385,0.01371742112482853,-0.023319615912208505,-0.012345679012345678,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2004-03-03,1,0.053497942386831275,0.04252400548696844,9,6,0,0,0,0,0,0,0,0,-0.0013717421124828518,-0.008230452674897118,0.010973936899862825,0.004115226337448559,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
